shipment_id,shipment_time,weather_condition,geopolitical_event,supplier_reliability,transportation_mode,route_risk,delay
SHIP_4256,8,Rainy,Strike,0.66,Road,2,5
SHIP_4257,7,Rainy,Sanction,0.87,Road,4,5
SHIP_4258,9,Snow,Tariff,0.6,Rail,2,5
SHIP_4259,12,Snow,Sanction,0.79,Road,8,7
SHIP_4260,14,Snow,Sanction,0.6,Rail,1,6
SHIP_4261,9,Storm,Tariff,0.59,Road,9,7
SHIP_4262,3,Snow,Tariff,0.83,Road,5,4
SHIP_4263,9,Clear,Strike,0.42,Sea,3,6
SHIP_4264,7,Clear,Sanction,0.54,Road,4,5
SHIP_4265,10,Snow,Sanction,0.46,Road,1,5
SHIP_4266,13,Clear,Tariff,0.55,Rail,3,5
SHIP_4267,8,Storm,None,0.46,Rail,8,6
SHIP_4268,3,Clear,Tariff,0.71,Sea,2,4
SHIP_4269,9,Storm,Sanction,0.86,Road,2,5
SHIP_4270,10,Rainy,Tariff,0.85,Road,9,5
SHIP_4271,8,Rainy,Strike,0.56,Rail,5,6
SHIP_4272,5,Rainy,None,0.99,Air,5,2
SHIP_4273,10,Rainy,Tariff,0.72,Air,1,4
SHIP_4274,5,Clear,Strike,0.58,Air,6,5
SHIP_4275,13,Snow,Sanction,0.88,Rail,8,7
SHIP_4276,5,Clear,Tariff,0.81,Rail,6,4
SHIP_4277,10,Storm,Sanction,0.82,Air,7,7
SHIP_4278,9,Clear,Strike,0.44,Air,4,5
SHIP_4279,5,Clear,Sanction,0.63,Road,2,3
SHIP_4280,9,Storm,Strike,0.9,Rail,1,6
SHIP_4281,9,Rainy,Strike,0.65,Rail,6,7
SHIP_4282,8,Rainy,Strike,0.78,Air,9,7
SHIP_4283,11,Rainy,Tariff,0.71,Air,5,4
SHIP_4284,14,Snow,Sanction,0.89,Sea,2,6
SHIP_4285,7,Storm,Sanction,0.5,Rail,1,6
SHIP_4286,9,Storm,None,0.7,Sea,3,5
SHIP_4287,8,Clear,None,0.39,Road,4,4
SHIP_4288,6,Snow,None,0.78,Sea,7,6
SHIP_4289,13,Rainy,None,0.81,Air,9,6
SHIP_4290,14,Snow,Sanction,0.33,Rail,8,8
SHIP_4291,14,Storm,Strike,0.77,Rail,9,9
SHIP_4292,5,Storm,Strike,0.59,Sea,7,9
SHIP_4293,13,Clear,Tariff,0.39,Sea,8,6
SHIP_4294,3,Clear,Strike,0.59,Road,8,5
SHIP_4295,12,Storm,Sanction,0.44,Road,1,6
SHIP_4296,9,Rainy,Sanction,0.59,Air,9,6
SHIP_4297,10,Rainy,Sanction,0.57,Air,2,5
SHIP_4298,5,Snow,Tariff,0.82,Air,7,5
SHIP_4299,5,Storm,None,0.84,Sea,5,5
SHIP_4300,6,Storm,Strike,0.72,Sea,4,7
SHIP_4301,3,Rainy,Sanction,0.32,Rail,1,4
SHIP_4302,8,Rainy,Sanction,0.95,Air,1,3
SHIP_4303,6,Storm,None,0.78,Sea,3,6
SHIP_4304,7,Clear,Sanction,0.32,Rail,1,4
SHIP_4305,5,Storm,Strike,0.87,Air,8,7
SHIP_4306,9,Storm,Tariff,0.44,Road,3,6
SHIP_4307,9,Rainy,Sanction,0.71,Road,2,4
SHIP_4308,13,Rainy,Strike,0.63,Sea,6,7
SHIP_4309,6,Clear,Sanction,0.59,Rail,4,4
SHIP_4310,13,Clear,None,0.92,Road,4,4
SHIP_4311,7,Snow,Sanction,0.61,Rail,2,5
SHIP_4312,4,Storm,Sanction,0.35,Rail,2,5
SHIP_4313,2,Rainy,Tariff,0.96,Road,6,3
SHIP_4314,10,Clear,None,0.94,Rail,5,3
SHIP_4315,10,Snow,None,0.78,Road,9,6
SHIP_4316,4,Snow,Tariff,0.63,Sea,4,5
SHIP_4317,5,Rainy,Sanction,0.37,Air,5,4
SHIP_4318,14,Rainy,Strike,0.85,Air,1,6
SHIP_4319,8,Snow,None,0.35,Sea,2,5
SHIP_4320,3,Clear,None,0.35,Road,3,3
SHIP_4321,13,Snow,Sanction,0.68,Road,5,7
SHIP_4322,4,Storm,Sanction,0.41,Road,5,6
SHIP_4323,7,Storm,None,0.31,Road,4,5
SHIP_4324,12,Rainy,Sanction,0.6,Sea,3,6
SHIP_4325,9,Clear,Strike,0.4,Air,9,7
SHIP_4326,2,Clear,None,0.41,Rail,1,2
SHIP_4327,5,Storm,Strike,0.35,Rail,6,7
SHIP_4328,2,Snow,Strike,0.44,Air,7,6
SHIP_4329,3,Rainy,Sanction,0.8,Sea,4,5
SHIP_4330,9,Snow,Strike,0.87,Rail,3,5
SHIP_4331,7,Snow,Sanction,0.62,Air,8,7
SHIP_4332,10,Snow,Tariff,0.65,Sea,9,7
SHIP_4333,3,Clear,Sanction,0.32,Rail,1,3
SHIP_4334,4,Storm,Strike,0.35,Road,9,7
SHIP_4335,10,Clear,Tariff,0.48,Road,7,5
SHIP_4336,10,Storm,Sanction,0.68,Sea,1,6
SHIP_4337,14,Rainy,Strike,0.82,Road,7,8
SHIP_4338,7,Rainy,None,0.72,Sea,5,4
SHIP_4339,4,Snow,None,0.57,Air,7,4
SHIP_4340,6,Storm,Sanction,0.38,Air,9,8
SHIP_4341,3,Storm,Sanction,0.85,Rail,8,6
SHIP_4342,8,Storm,None,0.55,Sea,6,7
SHIP_4343,11,Snow,Strike,0.82,Rail,2,6
SHIP_4344,12,Snow,Strike,0.66,Rail,8,9
SHIP_4345,9,Rainy,Strike,0.82,Air,4,5
SHIP_4346,7,Clear,Sanction,0.94,Rail,8,5
SHIP_4347,9,Storm,Tariff,0.94,Road,7,7
SHIP_4348,3,Storm,Tariff,0.67,Rail,4,5
SHIP_4349,4,Clear,Tariff,0.66,Sea,8,5
SHIP_4350,8,Storm,Tariff,0.49,Road,2,5
SHIP_4351,11,Snow,Tariff,0.96,Air,9,7
SHIP_4352,13,Snow,Sanction,0.62,Sea,6,7
SHIP_4353,2,Storm,Sanction,0.39,Road,7,7
SHIP_4354,8,Snow,Tariff,0.6,Sea,1,4
SHIP_4355,7,Snow,Sanction,0.39,Road,3,6
SHIP_4356,9,Storm,Sanction,0.65,Sea,5,8
SHIP_4357,8,Rainy,Tariff,0.69,Sea,7,6
SHIP_4358,5,Clear,Strike,0.54,Road,1,4
SHIP_4359,4,Snow,Sanction,0.35,Air,9,6
SHIP_4360,4,Rainy,Strike,0.96,Air,5,5
SHIP_4361,5,Snow,Sanction,0.84,Sea,3,5
SHIP_4362,10,Snow,Sanction,0.89,Sea,7,8
SHIP_4363,10,Clear,Tariff,0.56,Air,8,5
SHIP_4364,14,Snow,Sanction,0.83,Air,3,6
SHIP_4365,3,Clear,None,0.64,Rail,7,3
SHIP_4366,6,Clear,None,0.44,Air,7,4
SHIP_4367,2,Clear,Tariff,0.39,Sea,4,3
SHIP_4368,5,Rainy,Strike,0.54,Road,9,7
SHIP_4369,3,Storm,Strike,0.4,Air,1,5
SHIP_4370,9,Rainy,Strike,1.0,Rail,1,4
SHIP_4371,5,Storm,None,0.33,Rail,5,6
SHIP_4372,6,Storm,Strike,0.61,Rail,3,7
SHIP_4373,12,Clear,Strike,0.62,Road,9,6
SHIP_4374,5,Snow,Tariff,0.51,Air,5,5
SHIP_4375,6,Clear,Strike,0.7,Air,7,5
SHIP_4376,6,Snow,None,0.4,Air,1,3
SHIP_4377,6,Storm,None,0.85,Road,2,4
SHIP_4378,12,Clear,None,0.53,Road,4,4
SHIP_4379,4,Snow,Tariff,0.71,Sea,9,6
SHIP_4380,8,Rainy,Tariff,0.8,Rail,5,5
SHIP_4381,4,Snow,Sanction,0.92,Rail,5,5
SHIP_4382,3,Clear,Strike,0.89,Air,9,5
SHIP_4383,4,Rainy,Tariff,0.73,Road,8,5
SHIP_4384,12,Snow,None,0.57,Road,2,5
SHIP_4385,4,Snow,None,0.65,Air,7,5
SHIP_4386,9,Snow,Tariff,0.84,Air,1,4
SHIP_4387,5,Snow,Tariff,0.91,Sea,9,7
SHIP_4388,4,Snow,Tariff,0.37,Rail,3,5
SHIP_4389,11,Rainy,Sanction,0.57,Rail,2,5
SHIP_4390,6,Storm,None,0.84,Rail,4,5
SHIP_4391,5,Rainy,Sanction,0.6,Sea,4,5
SHIP_4392,10,Rainy,Sanction,0.53,Air,3,3
SHIP_4393,9,Rainy,Strike,0.59,Air,2,5
SHIP_4394,12,Storm,None,0.72,Rail,5,6
SHIP_4395,8,Clear,None,1.0,Rail,4,2
SHIP_4396,9,Storm,Tariff,0.65,Sea,5,6
SHIP_4397,14,Rainy,Tariff,0.45,Road,8,7
SHIP_4398,6,Snow,Strike,0.41,Road,2,6
SHIP_4399,5,Snow,Sanction,0.33,Rail,9,8
SHIP_4400,8,Rainy,Tariff,0.69,Sea,1,4
SHIP_4401,2,Snow,Tariff,0.68,Rail,8,5
SHIP_4402,7,Rainy,None,0.44,Road,5,5
SHIP_4403,9,Snow,None,0.79,Rail,2,3
SHIP_4404,8,Storm,Tariff,0.82,Road,8,7
SHIP_4405,3,Clear,None,0.48,Road,5,2
SHIP_4406,14,Clear,Strike,0.54,Road,3,7
SHIP_4407,8,Storm,Tariff,0.99,Air,7,6
SHIP_4408,14,Storm,None,0.56,Air,4,6
SHIP_4409,7,Rainy,Strike,0.83,Rail,6,6
SHIP_4410,14,Rainy,None,0.62,Road,8,6
SHIP_4411,6,Rainy,None,0.86,Air,1,1
SHIP_4412,5,Snow,None,0.84,Rail,2,4
SHIP_4413,2,Rainy,Tariff,0.77,Rail,8,4
SHIP_4414,14,Storm,Sanction,0.9,Rail,7,8
SHIP_4415,3,Clear,None,0.96,Rail,9,3
SHIP_4416,8,Snow,Strike,0.71,Rail,2,6
SHIP_4417,11,Rainy,Tariff,0.47,Sea,8,7
SHIP_4418,4,Snow,Tariff,0.58,Road,6,5
SHIP_4419,6,Snow,Strike,0.83,Rail,1,4
SHIP_4420,9,Rainy,None,0.76,Sea,4,5
SHIP_4421,14,Snow,Sanction,0.42,Road,2,6
SHIP_4422,14,Clear,None,0.34,Air,7,5
SHIP_4423,9,Storm,Strike,0.78,Rail,9,9
SHIP_4424,7,Storm,Tariff,0.48,Sea,6,7
SHIP_4425,6,Clear,Sanction,0.65,Air,4,4
SHIP_4426,14,Snow,Tariff,0.82,Sea,5,6
SHIP_4427,3,Rainy,Strike,0.69,Road,1,4
SHIP_4428,10,Snow,None,0.36,Road,4,5
SHIP_4429,2,Clear,Sanction,0.43,Air,3,3
SHIP_4430,12,Snow,Tariff,0.45,Sea,9,8
SHIP_4431,3,Storm,Tariff,0.48,Rail,6,6
SHIP_4432,14,Snow,Tariff,0.7,Rail,4,6
SHIP_4433,2,Clear,None,0.65,Air,3,1
SHIP_4434,13,Storm,Sanction,0.44,Air,4,7
SHIP_4435,5,Snow,None,0.35,Air,8,5
SHIP_4436,5,Snow,None,0.42,Sea,5,5
SHIP_4437,6,Storm,None,0.99,Rail,1,4
SHIP_4438,6,Rainy,Strike,0.63,Rail,5,6
SHIP_4439,9,Storm,Strike,0.91,Rail,8,7
SHIP_4440,12,Rainy,Strike,0.89,Air,4,6
SHIP_4441,12,Clear,Sanction,0.66,Rail,2,5
SHIP_4442,4,Clear,None,0.79,Road,3,2
SHIP_4443,7,Storm,None,0.43,Air,9,7
SHIP_4444,13,Storm,Strike,0.78,Rail,7,9
SHIP_4445,14,Clear,None,0.49,Sea,3,5
SHIP_4446,13,Rainy,None,0.88,Air,5,4
SHIP_4447,4,Clear,Tariff,0.36,Road,3,3
SHIP_4448,14,Storm,None,0.84,Road,4,6
SHIP_4449,3,Clear,Tariff,0.37,Sea,8,5
SHIP_4450,9,Storm,None,0.92,Sea,3,5
SHIP_4451,2,Storm,Sanction,0.51,Air,3,6
SHIP_4452,10,Clear,Strike,0.76,Air,8,6
SHIP_4453,12,Rainy,Tariff,0.64,Road,7,6
SHIP_4454,8,Snow,Strike,0.56,Sea,7,7
SHIP_4455,13,Clear,Tariff,0.75,Air,2,4
SHIP_4456,11,Snow,Tariff,0.96,Road,7,6
SHIP_4457,14,Clear,Tariff,0.33,Sea,3,5
SHIP_4458,13,Snow,Sanction,0.94,Road,7,7
SHIP_4459,12,Rainy,None,0.73,Rail,4,4
SHIP_4460,5,Rainy,Tariff,0.87,Sea,8,5
SHIP_4461,4,Clear,Sanction,0.57,Air,8,4
SHIP_4462,7,Storm,Tariff,0.63,Air,6,6
SHIP_4463,10,Snow,None,0.91,Rail,3,5
SHIP_4464,10,Storm,Tariff,0.59,Sea,6,7
SHIP_4465,5,Storm,Sanction,0.67,Road,6,6
SHIP_4466,11,Storm,None,0.31,Air,3,6
SHIP_4467,6,Rainy,Sanction,0.41,Rail,4,5
SHIP_4468,12,Clear,None,0.75,Rail,2,4
SHIP_4469,14,Clear,None,0.8,Sea,1,4
SHIP_4470,10,Rainy,Strike,0.71,Sea,2,6
SHIP_4471,3,Rainy,Strike,0.4,Air,7,6
SHIP_4472,3,Clear,Strike,0.61,Rail,5,4
SHIP_4473,6,Storm,None,0.55,Road,9,7
SHIP_4474,2,Snow,Tariff,0.65,Rail,3,4
SHIP_4475,9,Snow,Sanction,0.91,Road,2,5
SHIP_4476,6,Snow,Sanction,0.84,Road,4,5
SHIP_4477,13,Storm,Sanction,0.36,Air,2,7
SHIP_4478,11,Clear,Strike,0.92,Rail,7,6
SHIP_4479,3,Rainy,None,0.63,Road,6,4
SHIP_4480,13,Clear,Strike,0.82,Sea,8,7
SHIP_4481,10,Storm,Tariff,0.4,Road,5,7
SHIP_4482,3,Rainy,None,0.77,Sea,2,3
SHIP_4483,8,Storm,Sanction,0.47,Sea,4,6
SHIP_4484,9,Snow,Strike,0.61,Rail,1,6
SHIP_4485,7,Snow,Strike,0.31,Sea,2,6
SHIP_4486,12,Storm,Tariff,0.41,Road,4,7
SHIP_4487,8,Rainy,Tariff,0.36,Sea,6,6
SHIP_4488,12,Rainy,Strike,0.47,Rail,4,6
SHIP_4489,2,Clear,Tariff,0.37,Air,4,3
SHIP_4490,5,Snow,Sanction,0.78,Road,2,5
SHIP_4491,14,Clear,Tariff,0.32,Road,9,6
SHIP_4492,8,Clear,Tariff,0.73,Rail,8,5
SHIP_4493,2,Storm,Strike,0.4,Rail,8,8
SHIP_4494,14,Storm,Strike,0.96,Rail,5,8
SHIP_4495,2,Clear,None,0.95,Rail,3,3
SHIP_4496,12,Snow,None,0.46,Road,6,5
SHIP_4497,7,Storm,Strike,0.73,Air,9,8
SHIP_4498,5,Clear,Tariff,0.32,Sea,8,6
SHIP_4499,4,Clear,Tariff,0.95,Sea,7,5
SHIP_4500,13,Clear,None,0.67,Air,8,5
SHIP_4501,6,Clear,None,0.33,Air,4,3
SHIP_4502,10,Clear,None,0.54,Air,6,4
SHIP_4503,11,Clear,Sanction,0.35,Rail,5,5
SHIP_4504,11,Storm,Sanction,0.58,Road,2,7
SHIP_4505,13,Snow,None,0.77,Road,8,6
SHIP_4506,13,Clear,Tariff,0.63,Road,3,4
SHIP_4507,12,Rainy,None,0.57,Rail,5,5
SHIP_4508,11,Storm,Sanction,0.38,Road,8,8
SHIP_4509,4,Storm,Tariff,0.47,Rail,9,7
SHIP_4510,6,Clear,Sanction,0.37,Road,9,6
SHIP_4511,11,Storm,Tariff,0.87,Air,5,6
SHIP_4512,6,Clear,Sanction,0.39,Sea,2,4
SHIP_4513,10,Snow,Tariff,0.72,Sea,7,7
SHIP_4514,12,Snow,Tariff,0.54,Rail,7,7
SHIP_4515,13,Storm,Tariff,0.46,Road,8,8
SHIP_4516,11,Storm,Tariff,0.75,Sea,8,8
SHIP_4517,12,Rainy,Strike,0.62,Air,5,6
SHIP_4518,5,Storm,Sanction,0.58,Air,1,4
SHIP_4519,2,Rainy,Sanction,0.71,Air,4,3
SHIP_4520,11,Snow,Strike,0.64,Rail,4,8
SHIP_4521,6,Snow,Tariff,0.51,Rail,3,5
SHIP_4522,2,Clear,Tariff,0.69,Road,8,4
SHIP_4523,7,Snow,Sanction,0.77,Air,3,5
SHIP_4524,13,Rainy,Strike,0.32,Road,5,7
SHIP_4525,11,Storm,Tariff,0.63,Road,2,6
SHIP_4526,11,Clear,Tariff,0.34,Air,6,5
SHIP_4527,8,Rainy,Tariff,0.43,Road,6,5
SHIP_4528,2,Storm,None,0.69,Sea,8,6
SHIP_4529,11,Clear,Strike,0.91,Rail,8,6
SHIP_4530,5,Snow,Tariff,0.92,Road,1,3
SHIP_4531,10,Rainy,None,0.35,Air,5,4
SHIP_4532,14,Storm,Strike,0.59,Rail,2,8
SHIP_4533,2,Clear,Tariff,0.71,Rail,5,3
SHIP_4534,10,Clear,Sanction,0.4,Road,9,6
SHIP_4535,9,Snow,None,0.84,Sea,4,5
SHIP_4536,6,Storm,None,0.82,Road,8,6
SHIP_4537,7,Snow,Tariff,0.93,Sea,1,4
SHIP_4538,8,Snow,Tariff,0.31,Rail,8,7
SHIP_4539,5,Storm,None,0.45,Road,6,6
SHIP_4540,7,Storm,Sanction,0.88,Air,8,7
SHIP_4541,8,Storm,Sanction,0.77,Road,6,7
SHIP_4542,12,Rainy,Strike,0.93,Sea,3,6
SHIP_4543,7,Storm,Tariff,0.34,Sea,8,8
SHIP_4544,12,Clear,Sanction,0.72,Road,5,5
SHIP_4545,14,Snow,Strike,0.7,Sea,5,7
SHIP_4546,13,Rainy,Sanction,0.32,Rail,7,7
SHIP_4547,7,Storm,Tariff,0.66,Road,6,7
SHIP_4548,3,Rainy,Strike,0.73,Sea,9,6
SHIP_4549,6,Storm,Strike,0.43,Road,7,7
SHIP_4550,4,Rainy,Strike,0.49,Road,3,5
SHIP_4551,8,Snow,Sanction,0.75,Air,5,5
SHIP_4552,5,Snow,Tariff,0.63,Road,9,6
SHIP_4553,2,Clear,Strike,0.9,Air,2,3
SHIP_4554,13,Clear,None,0.54,Sea,1,2
SHIP_4555,13,Storm,Tariff,0.49,Air,8,7
SHIP_4556,7,Snow,None,0.99,Air,8,5
SHIP_4557,7,Rainy,None,0.94,Air,2,2
SHIP_4558,8,Rainy,Strike,0.32,Rail,8,7
SHIP_4559,12,Rainy,Strike,0.84,Air,5,6
SHIP_4560,9,Clear,Sanction,0.38,Road,2,4
SHIP_4561,4,Rainy,Sanction,0.32,Air,7,6
SHIP_4562,7,Clear,Sanction,0.49,Road,7,5
SHIP_4563,11,Clear,Tariff,0.49,Air,3,4
SHIP_4564,3,Storm,Sanction,0.87,Rail,1,5
SHIP_4565,14,Rainy,None,0.8,Sea,4,5
SHIP_4566,10,Rainy,Sanction,0.99,Air,2,4
SHIP_4567,3,Snow,Strike,0.8,Air,4,5
SHIP_4568,4,Storm,Sanction,0.59,Rail,8,7
SHIP_4569,13,Snow,Tariff,0.79,Air,2,5
SHIP_4570,14,Storm,Tariff,1.0,Road,1,5
SHIP_4571,11,Rainy,None,0.8,Air,3,4
SHIP_4572,13,Clear,Tariff,0.83,Air,7,4
SHIP_4573,13,Clear,Sanction,0.96,Sea,6,6
SHIP_4574,3,Clear,Strike,0.38,Sea,6,5
SHIP_4575,10,Clear,Tariff,0.79,Air,7,4
SHIP_4576,2,Clear,None,0.9,Rail,8,3
SHIP_4577,6,Snow,Sanction,0.97,Sea,3,6
SHIP_4578,2,Storm,None,0.45,Air,3,4
SHIP_4579,6,Rainy,Tariff,0.65,Sea,8,5
SHIP_4580,9,Snow,Tariff,0.78,Air,7,5
SHIP_4581,9,Storm,None,0.47,Sea,5,6
SHIP_4582,12,Clear,Sanction,0.72,Sea,4,5
SHIP_4583,9,Storm,Tariff,0.48,Road,6,7
SHIP_4584,3,Storm,Strike,0.53,Air,9,7
SHIP_4585,9,Clear,Tariff,0.61,Air,6,4
SHIP_4586,13,Clear,Sanction,0.67,Air,8,6
SHIP_4587,6,Clear,Tariff,0.61,Air,1,2
SHIP_4588,2,Rainy,None,0.65,Sea,6,4
SHIP_4589,8,Clear,Tariff,0.51,Road,2,3
SHIP_4590,14,Rainy,Tariff,0.41,Road,3,5
SHIP_4591,7,Clear,Sanction,0.33,Rail,6,6
SHIP_4592,6,Rainy,None,0.44,Air,2,3
SHIP_4593,2,Storm,Sanction,0.71,Rail,4,6
SHIP_4594,2,Snow,Tariff,0.85,Sea,6,5
SHIP_4595,7,Storm,Strike,0.42,Rail,5,8
SHIP_4596,11,Storm,Tariff,0.38,Air,6,7
SHIP_4597,13,Clear,Sanction,0.82,Road,6,5
SHIP_4598,8,Rainy,Strike,0.51,Road,8,7
SHIP_4599,11,Snow,Sanction,0.97,Air,9,7
SHIP_4600,11,Clear,Sanction,0.8,Sea,5,5
SHIP_4601,2,Clear,None,0.53,Air,6,3
SHIP_4602,10,Clear,Strike,0.5,Sea,6,6
SHIP_4603,5,Storm,Tariff,0.67,Road,6,6
SHIP_4604,6,Rainy,Sanction,0.36,Sea,2,5
SHIP_4605,3,Rainy,Tariff,0.38,Air,4,3
SHIP_4606,13,Snow,None,0.42,Air,1,4
SHIP_4607,11,Rainy,None,0.84,Air,1,3
SHIP_4608,14,Rainy,Strike,0.66,Sea,1,6
SHIP_4609,9,Clear,None,0.31,Sea,7,5
SHIP_4610,3,Clear,None,0.77,Sea,1,2
SHIP_4611,4,Storm,Tariff,0.6,Road,6,6
SHIP_4612,13,Clear,None,0.66,Rail,2,4
SHIP_4613,10,Clear,None,0.45,Rail,6,5
SHIP_4614,3,Clear,Sanction,0.69,Air,6,4
SHIP_4615,7,Clear,None,0.99,Road,3,2
SHIP_4616,13,Storm,Sanction,0.35,Sea,8,9
SHIP_4617,5,Clear,None,0.5,Air,4,3
SHIP_4618,8,Snow,None,0.47,Road,7,6
SHIP_4619,7,Snow,Strike,0.47,Air,4,6
SHIP_4620,11,Snow,Strike,0.57,Road,1,6
SHIP_4621,10,Snow,Sanction,0.87,Road,6,6
SHIP_4622,10,Clear,None,0.94,Rail,5,4
SHIP_4623,11,Snow,Tariff,0.44,Air,9,8
SHIP_4624,5,Clear,Strike,0.68,Sea,9,6
SHIP_4625,2,Storm,Tariff,0.75,Rail,8,6
SHIP_4626,3,Snow,Strike,0.67,Rail,7,7
SHIP_4627,9,Rainy,Strike,0.6,Sea,2,6
SHIP_4628,11,Snow,None,0.43,Road,8,7
SHIP_4629,9,Snow,Strike,0.64,Sea,3,6
SHIP_4630,3,Clear,Tariff,0.58,Air,6,3
SHIP_4631,5,Snow,Strike,0.86,Sea,7,7
SHIP_4632,2,Rainy,Sanction,0.83,Road,6,5
SHIP_4633,8,Clear,None,0.39,Sea,5,5
SHIP_4634,5,Clear,None,0.36,Road,4,2
SHIP_4635,12,Storm,Sanction,0.94,Road,2,5
SHIP_4636,9,Storm,Sanction,0.67,Air,9,8
SHIP_4637,10,Snow,Sanction,0.9,Sea,7,7
SHIP_4638,13,Storm,Strike,0.34,Sea,7,9
SHIP_4639,10,Storm,None,0.67,Air,4,5
SHIP_4640,4,Storm,Sanction,0.68,Road,5,6
SHIP_4641,6,Clear,Strike,0.9,Sea,6,5
SHIP_4642,7,Clear,Sanction,0.37,Air,2,4
SHIP_4643,7,Clear,Tariff,0.47,Road,4,3
SHIP_4644,11,Storm,Tariff,0.58,Air,4,6
SHIP_4645,9,Clear,None,0.91,Sea,4,4
SHIP_4646,7,Storm,Strike,0.96,Air,7,7
SHIP_4647,7,Clear,Tariff,0.99,Rail,7,4
SHIP_4648,5,Clear,Tariff,0.97,Road,7,4
SHIP_4649,8,Rainy,Strike,0.3,Rail,7,7
SHIP_4650,9,Snow,Sanction,0.33,Rail,2,5
SHIP_4651,4,Storm,Strike,0.4,Road,5,8
SHIP_4652,8,Rainy,Sanction,0.54,Road,2,4
SHIP_4653,4,Clear,Tariff,0.88,Air,5,3
SHIP_4654,9,Storm,Tariff,0.92,Road,6,6
SHIP_4655,2,Clear,Tariff,0.43,Rail,3,3
SHIP_4656,2,Snow,None,0.73,Rail,6,4
SHIP_4657,7,Rainy,None,0.94,Sea,5,4
SHIP_4658,11,Snow,None,0.62,Road,4,6
SHIP_4659,10,Rainy,Strike,0.37,Rail,9,7
SHIP_4660,13,Clear,Tariff,0.62,Sea,8,5
SHIP_4661,5,Snow,Tariff,0.56,Sea,7,6
SHIP_4662,7,Snow,Strike,0.7,Air,1,5
SHIP_4663,13,Clear,None,0.61,Rail,9,6
SHIP_4664,6,Snow,Strike,0.31,Air,9,8
SHIP_4665,13,Storm,None,1.0,Rail,6,6
SHIP_4666,2,Rainy,Tariff,0.68,Air,7,5
SHIP_4667,7,Rainy,Sanction,0.63,Air,3,4
SHIP_4668,10,Rainy,None,0.97,Road,5,5
SHIP_4669,13,Storm,Tariff,0.41,Air,7,8
SHIP_4670,4,Rainy,Tariff,0.43,Road,1,4
SHIP_4671,12,Clear,Sanction,0.87,Sea,1,4
SHIP_4672,4,Snow,Tariff,0.48,Rail,5,5
SHIP_4673,3,Storm,Tariff,0.86,Sea,9,6
SHIP_4674,14,Rainy,None,0.49,Rail,7,6
SHIP_4675,5,Clear,None,0.32,Sea,1,3
SHIP_4676,11,Snow,Sanction,0.66,Rail,5,7
SHIP_4677,4,Snow,Sanction,0.44,Air,8,6
SHIP_4678,13,Storm,Tariff,0.83,Rail,8,7
SHIP_4679,3,Storm,None,0.75,Rail,2,4
SHIP_4680,2,Storm,Sanction,0.95,Sea,7,6
SHIP_4681,4,Clear,Sanction,0.85,Sea,5,4
SHIP_4682,11,Clear,Strike,0.43,Sea,9,8
SHIP_4683,7,Storm,Sanction,0.86,Road,3,5
SHIP_4684,10,Rainy,Tariff,0.75,Road,1,3
SHIP_4685,12,Snow,None,0.77,Rail,4,6
SHIP_4686,6,Snow,Sanction,0.88,Rail,7,7
SHIP_4687,4,Clear,Strike,0.7,Air,1,3
SHIP_4688,6,Snow,None,0.63,Air,2,3
SHIP_4689,6,Rainy,Sanction,0.75,Rail,5,5
SHIP_4690,6,Snow,Strike,0.51,Road,9,7
SHIP_4691,13,Clear,Sanction,0.43,Rail,1,4
SHIP_4692,13,Clear,None,0.73,Air,4,4
SHIP_4693,8,Rainy,None,0.46,Road,3,4
SHIP_4694,6,Rainy,None,0.36,Road,5,3
SHIP_4695,8,Snow,Tariff,0.3,Air,5,6
SHIP_4696,10,Snow,Sanction,0.73,Rail,2,6
SHIP_4697,6,Clear,Tariff,0.55,Sea,5,4
SHIP_4698,3,Rainy,None,0.83,Rail,9,5
SHIP_4699,6,Rainy,Strike,0.56,Rail,5,6
SHIP_4700,9,Rainy,Sanction,0.64,Air,2,3
SHIP_4701,13,Snow,Tariff,0.58,Road,7,7
SHIP_4702,5,Rainy,Sanction,0.76,Air,6,4
SHIP_4703,3,Clear,Strike,0.55,Rail,7,6
SHIP_4704,11,Clear,Tariff,0.97,Sea,8,6
SHIP_4705,4,Snow,None,0.96,Sea,5,4
SHIP_4706,10,Storm,Tariff,0.89,Sea,2,6
SHIP_4707,10,Snow,Sanction,0.94,Air,7,6
SHIP_4708,9,Storm,Sanction,0.61,Road,7,7
SHIP_4709,9,Rainy,Sanction,0.68,Air,8,6
SHIP_4710,9,Snow,Sanction,0.82,Sea,7,7
SHIP_4711,9,Clear,None,0.79,Rail,7,4
SHIP_4712,9,Rainy,Tariff,0.92,Road,9,6
SHIP_4713,2,Clear,None,0.8,Air,8,3
SHIP_4714,7,Rainy,None,1.0,Air,2,2
SHIP_4715,13,Snow,None,0.54,Road,2,4
SHIP_4716,10,Storm,Sanction,0.88,Road,7,7
SHIP_4717,9,Rainy,Sanction,0.79,Rail,3,5
SHIP_4718,4,Storm,Sanction,0.78,Road,1,4
SHIP_4719,12,Rainy,Tariff,0.53,Rail,9,7
SHIP_4720,2,Clear,Strike,0.85,Sea,3,4
SHIP_4721,3,Clear,Sanction,0.93,Sea,1,3
SHIP_4722,12,Rainy,Tariff,0.45,Air,6,5
SHIP_4723,3,Storm,Sanction,0.74,Sea,4,6
